,rssi,prr,prr2,snr,txentrega,relacao,latencia-ms,potencia,estimation,diff-txentrega
8960,-107.64763595538365,0.4462065840428017,0.3924050632911393,-6.450224386888487,28.440366972477065,11.774193548387096,999.0,80.2,0.2,0.0
8961,-107.67553576626013,0.4462065840428017,0.3924050632911393,-7.5738584789134205,28.18181818181818,11.806451612903226,999.0,80.2,0.2,-0.25854879065888525
8963,-102.44178438288613,0.4532681049499643,0.3950617283950617,-6.6154014156666445,29.09090909090909,11.5,999.0,80.2,0.2,0.0
8965,-107.59574907454494,0.5001907778532513,0.402439024390244,-0.28935664200129085,30.0,11.212121212121213,999.0,80.2,0.2,0.0
8967,-107.5813350820068,0.5494001034614393,0.4096385542168675,-7.501451826543128,30.630630630630627,10.941176470588236,999.0,80.2,0.2,-0.2784602784602832
8968,-107.43414437263708,0.5494001034614393,0.4096385542168675,-7.310771729757893,30.630630630630627,10.970588235294118,999.0,80.2,0.2,0.0
8969,-108.454884243049,0.5494001034614393,0.4096385542168675,10.277243170032976,30.630630630630627,11.0,999.0,80.2,0.2,0.0
8970,-108.53999691753476,0.5494001034614393,0.4096385542168675,-5.616681009178348,30.357142857142854,11.029411764705882,999.0,80.2,0.2,-0.2734877734877728
8971,-108.36291443051798,0.5494001034614393,0.4096385542168675,-6.281201687359861,30.357142857142854,11.058823529411764,999.0,80.2,0.2,0.0
8972,-108.49877109910595,0.498684731392657,0.4047619047619048,-8.100128449193232,30.357142857142854,11.088235294117649,999.0,80.2,0.2,0.0
8974,-108.60684575046406,0.5473941110736932,0.4117647058823529,-7.671498856752843,31.25,10.82857142857143,999.0,80.2,0.2,0.0
8975,-108.50710411228071,0.5473941110736932,0.4117647058823529,-5.122577642781128,30.973451327433626,10.857142857142858,999.0,80.2,0.2,-0.27654867256637417
8976,-108.47684100584014,0.5473941110736932,0.4117647058823529,-2.525168196501584,30.973451327433626,10.885714285714288,999.0,80.2,0.2,0.0
8977,-108.53013851938364,0.5473941110736932,0.4117647058823529,-3.213686961934428,30.973451327433626,10.914285714285716,999.0,80.2,0.2,0.0
8978,-108.35973112249323,0.5975766019859693,0.4186046511627908,5.948990522125918,31.85840707964601,10.638888888888893,8495.0,80.2,0.2,0.8849557522123881
8979,-108.44744666037708,0.5975766019859693,0.4186046511627908,-7.6570327228201425,31.578947368421048,10.666666666666666,999.0,80.2,0.2,-0.27945971122496616
8981,-108.40771362131977,0.6773034205540657,0.43181818181818177,5.4140343457116575,33.33333333333333,10.157894736842103,7428.0,80.2,0.2,0.8771929824561369
8982,-105.67798748135222,0.6773034205540657,0.43181818181818177,-5.856770620839769,33.33333333333333,10.18421052631579,999.0,80.2,0.2,0.0
8983,-108.45917227249134,0.6773034205540657,0.43181818181818177,-7.137231660542371,33.33333333333333,10.210526315789474,999.0,80.2,0.2,0.0
8984,-108.39126756912137,0.6773034205540657,0.43181818181818177,11.496490457867436,33.04347826086956,10.236842105263158,999.0,80.2,0.2,-0.28985507246376585
8985,-108.42108810875521,0.6773034205540657,0.43181818181818177,-5.124680785551559,33.04347826086956,10.263157894736842,999.0,80.2,0.2,0.0
8986,-107.66216233767142,0.6773034205540657,0.43181818181818177,-6.302637673298289,33.04347826086956,10.289473684210526,999.0,80.2,0.2,0.0
8988,-107.40774772787977,0.6441753241910769,0.43333333333333335,-6.537105680118247,33.62068965517241,10.076923076923077,999.0,80.2,0.2,0.0
8989,-107.75919732317362,0.6441753241910769,0.43333333333333335,-5.962195642994678,33.62068965517241,10.1025641025641,999.0,80.2,0.2,0.0
8990,-108.29897325945751,0.6441753241910769,0.43333333333333335,-6.999776219593892,33.62068965517241,10.128205128205126,999.0,80.2,0.2,0.0
8991,-108.47489816383327,0.6783850780155309,0.4395604395604396,-0.34484082543832706,34.48275862068966,9.9,8.42,80.2,0.2,0.8620689655172455
8993,-108.13916219525706,0.7086933811237808,0.4456521739130436,7.927110210801518,35.04273504273504,9.707317073170731,134.55,80.2,0.2,0.8547008547008446
8994,-108.13916219525706,0.7086933811237808,0.4456521739130436,7.927110210801518,35.04273504273504,9.731707317073173,999.0,80.2,0.2,0.0
8995,-107.5836391996196,0.7086933811237808,0.4456521739130436,-5.372993754931759,35.04273504273504,9.75609756097561,999.0,80.2,0.2,0.0
8996,-108.47458572498795,0.7422272789463934,0.4516129032258064,6.607324176539207,35.8974358974359,9.547619047619047,5.18,80.2,0.2,0.8547008547008588
8997,-108.594292631474,0.7422272789463934,0.4516129032258064,9.663835565893088,35.593220338983045,9.571428571428571,999.0,80.2,0.2,-0.30421555845285303
8998,-108.41497215318572,0.7422272789463934,0.4516129032258064,7.0196110016174105,35.593220338983045,9.595238095238095,999.0,80.2,0.2,0.0
8999,-108.31741661292072,0.7422272789463934,0.4516129032258064,-6.505554859812992,35.593220338983045,9.619047619047619,999.0,80.2,0.2,0.0
9000,-108.366172231527,0.7422272789463934,0.4516129032258064,4.25001994775905,35.593220338983045,9.642857142857142,999.0,80.2,0.2,0.0
9001,-108.59790129174247,0.7422272789463934,0.4516129032258064,3.7496579591156696,35.29411764705883,9.666666666666666,999.0,80.2,0.2,-0.2991026919242117
9003,-108.5770925140115,0.6954527493129726,0.4526315789473683,-5.794925862761315,36.13445378151261,9.488372093023257,999.0,80.2,0.2,0.0
9004,-108.32045047634227,0.6954527493129726,0.4526315789473683,-6.899201009602853,36.13445378151261,9.511627906976743,999.0,80.2,0.2,0.0
9005,-107.54726739106195,0.6954527493129726,0.4526315789473683,-6.480482735065437,35.833333333333336,9.534883720930234,999.0,80.2,0.2,-0.301120448179276
9006,-108.50047099137487,0.6954527493129726,0.4526315789473683,-6.297351688848398,35.833333333333336,9.55813953488372,999.0,80.2,0.2,0.0
9007,-96.7309280999662,0.6954527493129726,0.4526315789473683,7.4405366110197235,35.833333333333336,9.581395348837207,999.0,80.2,0.2,0.0
9008,-108.11007330333963,0.6954527493129726,0.4526315789473683,-7.65882359180107,35.537190082644635,9.604651162790695,999.0,80.2,0.2,-0.29614325068870073
9009,-108.29324984147136,0.6954527493129726,0.4526315789473683,-6.064878827955679,35.537190082644635,9.627906976744184,999.0,80.2,0.2,0.0
9010,-108.22106514629243,0.6276107068318109,0.4479166666666666,6.2514609876862455,35.537190082644635,9.651162790697674,999.0,80.2,0.2,0.0
9011,-108.44270110046995,0.6276107068318109,0.4479166666666666,-6.367238452503459,35.24590163934426,9.674418604651162,999.0,80.2,0.2,-0.291288443300374
9012,-108.50334064525231,0.6276107068318109,0.4479166666666666,-5.987836576344183,35.24590163934426,9.69767441860465,999.0,80.2,0.2,0.0
9013,-107.22515368326708,0.6276107068318109,0.4479166666666666,-6.738928410663661,35.24590163934426,9.72093023255814,999.0,80.2,0.2,0.0
9014,-108.51155956089718,0.6276107068318109,0.4479166666666666,-6.452585653145951,34.95934959349593,9.744186046511627,999.0,80.2,0.2,-0.2865520458483317
9015,-106.07545639932428,0.565586432330218,0.4432989690721648,-6.949198152625279,34.95934959349593,9.767441860465118,999.0,80.2,0.2,0.0
9016,-108.57141949021369,0.565586432330218,0.4432989690721648,-5.914093865448897,34.95934959349593,9.790697674418603,999.0,80.2,0.2,0.0
9017,-108.38546282648208,0.565586432330218,0.4432989690721648,4.278810114927499,34.67741935483871,9.813953488372093,999.0,80.2,0.2,-0.2819302386572176
9018,-108.43788536255931,0.565586432330218,0.4432989690721648,-5.5732644027716285,34.67741935483871,9.83720930232558,999.0,80.2,0.2,0.0
9019,-108.59054920339227,0.565586432330218,0.4432989690721648,-7.476656537194973,34.67741935483871,9.86046511627907,999.0,80.2,0.2,0.0
9020,-108.51815303759905,0.565586432330218,0.4432989690721648,-6.459203356512207,34.4,9.883720930232558,999.0,80.2,0.2,-0.2774193548387132
9021,-108.56457313041125,0.5094692315906816,0.4387755102040817,-6.787634462842113,34.4,9.906976744186048,999.0,80.2,0.2,0.0
9022,-107.17088275497332,0.5094692315906816,0.4387755102040817,-8.100979426604933,34.4,9.930232558139538,999.0,80.2,0.2,0.0
9023,-106.44001388980342,0.5094692315906816,0.4387755102040817,-6.254025565282968,34.12698412698413,9.953488372093023,999.0,80.2,0.2,-0.27301587301587205
9024,-104.7089763355436,0.5094692315906816,0.4387755102040817,-6.695427089524507,34.12698412698413,9.976744186046512,999.0,80.2,0.2,0.0
9025,-105.36367592265556,0.5094692315906816,0.4387755102040817,-6.472957346382143,34.12698412698413,10.0,999.0,80.2,0.2,0.0
9026,-107.81851052596028,0.5094692315906816,0.4387755102040817,-5.853511680307685,33.85826771653544,10.023255813953488,999.0,80.2,0.2,-0.2687164104486897
9029,-108.43129619379648,0.5555806083707616,0.4455445544554457,-6.58687945022711,35.433070866141726,9.644444444444442,999.0,80.2,0.2,0.0
9030,-108.35467659085093,0.5555806083707616,0.4455445544554457,-7.632108125122037,35.15625,9.666666666666666,999.0,80.2,0.2,-0.2768208661417262
9032,-108.70466077148913,0.5901857176356146,0.4509803921568629,-5.77338646990316,35.9375,9.5,999.0,80.2,0.2,0.0
9033,-108.24614278185032,0.5901857176356146,0.4509803921568629,-6.248666127159788,35.9375,9.521739130434783,999.0,80.2,0.2,0.0
9034,-108.41999540174808,0.6214951022085766,0.4563106796116505,7.3123900157102835,36.71875,9.340425531914894,135.18,80.2,0.2,0.78125
9035,-108.40959351475887,0.6214951022085766,0.4563106796116505,-0.8990832947203748,36.43410852713177,9.361702127659576,999.0,80.2,0.2,-0.2846414728682305
9036,-108.65303649857016,0.6214951022085766,0.4563106796116505,-6.245421574078014,36.43410852713177,9.382978723404257,999.0,80.2,0.2,0.0
9037,-108.62212581663395,0.6214951022085766,0.4563106796116505,-6.9572114985395395,36.43410852713177,9.404255319148936,999.0,80.2,0.2,0.0
9038,-108.47694797149241,0.6214951022085766,0.4563106796116505,-6.977859476737249,36.43410852713177,9.425531914893618,999.0,80.2,0.2,0.0
9039,-108.18752051239477,0.6214951022085766,0.4563106796116505,11.007418036377747,36.153846153846146,9.446808510638302,999.0,80.2,0.2,-0.2802623732856233
9040,-108.11361434354714,0.6214951022085766,0.4563106796116505,-5.967881302518289,36.153846153846146,9.468085106382981,999.0,80.2,0.2,0.0
9041,-105.28236247057623,0.5674521238616189,0.4519230769230771,9.764072409409945,35.87786259541985,9.48936170212766,999.0,80.2,0.2,-0.2759835584262973
9042,-108.35534832538444,0.5674521238616189,0.4519230769230771,10.880981825070851,35.87786259541985,9.51063829787234,999.0,80.2,0.2,0.0
9043,-108.38120987655536,0.5674521238616189,0.4519230769230771,-7.166690453854879,35.87786259541985,9.531914893617019,999.0,80.2,0.2,0.0
9046,-108.59777495939869,0.6076820912992233,0.4571428571428573,-6.1582788484348505,36.36363636363637,9.395833333333334,999.0,80.2,0.2,-0.2775850104094317
9047,-108.1996611490545,0.6076820912992233,0.4571428571428573,7.356383975710127,36.36363636363637,9.416666666666666,999.0,80.2,0.2,0.0
9048,-108.6098846861451,0.6076820912992233,0.4571428571428573,-7.438162800621711,36.36363636363637,9.4375,999.0,80.2,0.2,0.0
9049,-108.38710720382817,0.6076820912992233,0.4571428571428573,-6.295685223202685,36.090225563909776,9.458333333333334,999.0,80.2,0.2,-0.2734107997265909
9050,-108.70493463630714,0.6076820912992233,0.4571428571428573,-7.612006207061353,36.090225563909776,9.479166666666666,999.0,80.2,0.2,0.0
9051,-108.1987486260026,0.5494859169518834,0.4528301886792453,-5.514124014088557,36.090225563909776,9.5,999.0,80.2,0.2,0.0
9052,-107.03680826440416,0.5494859169518834,0.4528301886792453,-6.053071653069893,35.820895522388064,9.520833333333334,999.0,80.2,0.2,-0.2693300415217124
9053,-108.5556643317311,0.5494859169518834,0.4528301886792453,-7.682724325216336,35.820895522388064,9.541666666666666,999.0,80.2,0.2,0.0
9054,-108.39737745577708,0.5494859169518834,0.4528301886792453,0.26051268244808146,35.820895522388064,9.5625,999.0,80.2,0.2,0.0
9055,-108.29012345130863,0.5494859169518834,0.4528301886792453,-6.902618094469205,35.555555555555564,9.583333333333334,999.0,80.2,0.2,-0.2653399668324994
9056,-108.44960717409992,0.5494859169518834,0.4528301886792453,-5.98005225353341,35.555555555555564,9.604166666666666,999.0,80.2,0.2,0.0
9058,-108.36622398475056,0.4974756143229275,0.4485981308411215,-6.935851010840473,35.29411764705883,9.645833333333334,999.0,80.2,0.2,-0.2614379084967311
9059,-104.16029549743055,0.4974756143229275,0.4485981308411215,-6.9335176649212125,35.29411764705883,9.666666666666666,999.0,80.2,0.2,0.0
9060,-108.35950771844576,0.4974756143229275,0.4485981308411215,-6.865208767503535,35.29411764705883,9.6875,999.0,80.2,0.2,0.0
9061,-108.37228319975124,0.4974756143229275,0.4485981308411215,-5.860440184249611,35.03649635036496,9.708333333333334,999.0,80.2,0.2,-0.2576212966938698
9062,-108.3922854290003,0.4974756143229275,0.4485981308411215,-7.5304050909008,35.03649635036496,9.729166666666666,999.0,80.2,0.2,0.0
9063,-108.08409143231519,0.4510620527725092,0.4444444444444444,-7.090909498534327,35.03649635036496,9.75,999.0,80.2,0.2,0.0
9064,-108.06609237009717,0.4510620527725092,0.4444444444444444,10.310407819140105,35.03649635036496,9.770833333333334,999.0,80.2,0.2,0.0
9065,-108.65674455315028,0.4510620527725092,0.4444444444444444,7.987123353340952,34.78260869565217,9.791666666666666,999.0,80.2,0.2,-0.2538876547127913
9066,-105.942803747553,0.4510620527725092,0.4444444444444444,-6.2457482904717505,34.78260869565217,9.8125,999.0,80.2,0.2,0.0
9067,-108.33862650554607,0.4510620527725092,0.4444444444444444,-6.845529118877826,34.78260869565217,9.833333333333334,999.0,80.2,0.2,0.0
9068,-108.25110863761896,0.5043069256554641,0.44954128440366975,-4.478538569426753,35.507246376811594,9.653061224489797,4496.0,80.2,0.2,0.7246376811594217
9069,-108.50439629058864,0.5043069256554641,0.44954128440366975,3.9200533706412415,35.25179856115108,9.673469387755102,999.0,80.2,0.2,-0.2554478156605171
9070,-107.36273700447613,0.5043069256554641,0.44954128440366975,-6.052434275387922,35.25179856115108,9.693877551020408,999.0,80.2,0.2,0.0
9071,-108.4529266357015,0.5043069256554641,0.44954128440366975,-6.338654637553447,35.25179856115108,9.714285714285714,999.0,80.2,0.2,0.0
9072,-108.516257604657,0.5043069256554641,0.44954128440366975,-6.67290329794692,35.0,9.734693877551019,999.0,80.2,0.2,-0.2517985611510767
9073,-108.5877326387778,0.5043069256554641,0.44954128440366975,-5.03898357269132,35.0,9.755102040816329,999.0,80.2,0.2,0.0
9074,-107.72216523984032,0.4504872843300663,0.4454545454545454,6.500535684089372,35.0,9.775510204081634,999.0,80.2,0.2,0.0
9075,-108.41600765746942,0.5037868970646824,0.4504504504504504,-6.61162694412689,35.460992907801426,9.6,110.46,80.2,0.2,0.4609929078014261
9077,-108.27224335729812,0.5975099675390191,0.4601769911504425,-5.111155638996959,36.87943262411347,9.26923076923077,999.0,80.2,0.2,0.0
9078,-108.27224335729812,0.5975099675390191,0.4601769911504425,-5.111155638996959,36.87943262411347,9.288461538461537,999.0,80.2,0.2,0.0
9079,-108.43496904182692,0.5975099675390191,0.4601769911504425,-7.192104602511121,36.87943262411347,9.307692307692307,999.0,80.2,0.2,0.0
9080,-108.3478421773453,0.5975099675390191,0.4601769911504425,10.14778862306041,36.87943262411347,9.326923076923077,999.0,80.2,0.2,0.0
9081,-105.74493455499828,0.5975099675390191,0.4601769911504425,-6.798092268777803,36.61971830985916,9.346153846153848,999.0,80.2,0.2,-0.25971431425431035
9082,-108.33082737189586,0.6380941778148189,0.4649122807017544,10.804096356524923,37.323943661971825,9.18867924528302,9622.0,80.2,0.2,0.7042253521126653
9083,-108.41181565111256,0.6380941778148189,0.4649122807017544,-3.7672479467130944,37.323943661971825,9.20754716981132,999.0,80.2,0.2,0.0
9084,-108.38492812271015,0.6748132252072089,0.4695652173913042,-6.93762143079375,38.02816901408449,9.055555555555557,6667.0,80.2,0.2,0.7042253521126653
9085,-108.56338991149453,0.6748132252072089,0.4695652173913042,-6.602648686270897,38.02816901408449,9.074074074074074,999.0,80.2,0.2,0.0
9086,-108.39326830633492,0.6748132252072089,0.4695652173913042,-6.4705746348646835,37.76223776223776,9.092592592592592,999.0,80.2,0.2,-0.2659312518467303
9087,-108.62327660790064,0.6748132252072089,0.4695652173913042,-5.321244161351599,37.76223776223776,9.111111111111107,999.0,80.2,0.2,0.0
9088,-108.33988712059998,0.6748132252072089,0.4695652173913042,-5.996030724319646,37.76223776223776,9.129629629629632,999.0,80.2,0.2,0.0
9089,-106.41357646079358,0.6748132252072089,0.4695652173913042,-6.248920653967852,37.5,9.148148148148149,999.0,80.2,0.2,-0.26223776223775985
9090,-108.40926132627172,0.6195526039245857,0.4655172413793103,-3.7218725774784582,37.5,9.166666666666666,999.0,80.2,0.2,0.0
9091,-108.44319629665348,0.6195526039245857,0.4655172413793103,-3.8877368690990752,37.5,9.185185185185183,999.0,80.2,0.2,0.0
9092,-105.73132431835155,0.6195526039245857,0.4655172413793103,-5.500941913493864,37.5,9.203703703703702,999.0,80.2,0.2,0.0
9093,-108.55327118507557,0.6195526039245857,0.4655172413793103,-5.696063001595746,37.24137931034483,9.222222222222221,999.0,80.2,0.2,-0.2586206896551673
9094,-104.61359801021364,0.6195526039245857,0.4655172413793103,11.308998656307418,37.24137931034483,9.24074074074074,999.0,80.2,0.2,0.0
9095,-107.9951776645314,0.6195526039245857,0.4655172413793103,-7.611401796563599,36.98630136986301,9.25925925925926,999.0,80.2,0.2,-0.2550779404818257
9096,-108.22996984380005,0.5695548989545931,0.4615384615384616,-6.336471712367152,36.98630136986301,9.277777777777779,999.0,80.2,0.2,0.0
9097,-107.60465114487027,0.5695548989545931,0.4615384615384616,-6.690395925683174,36.98630136986301,9.296296296296298,999.0,80.2,0.2,0.0
9098,-108.40335375622921,0.5695548989545931,0.4615384615384616,-5.048056224377373,36.98630136986301,9.314814814814817,999.0,80.2,0.2,0.0
9099,-108.31152067841973,0.5695548989545931,0.4615384615384616,-6.082331432246495,36.734693877551024,9.333333333333334,999.0,80.2,0.2,-0.2516074923119831
9101,-107.90304089083335,0.6128014967146238,0.4661016949152541,-5.801271743663949,37.41496598639456,9.2,999.0,80.2,0.2,0.0
9102,-108.53443069391754,0.6128014967146238,0.4661016949152541,-5.681687161005383,37.41496598639456,9.21818181818182,999.0,80.2,0.2,0.0
9103,-108.524090916462,0.6128014967146238,0.4661016949152541,-7.047072426731889,37.162162162162154,9.236363636363636,999.0,80.2,0.2,-0.25280382423240866
9104,-108.32909444979865,0.6128014967146238,0.4661016949152541,-5.849522867037562,37.162162162162154,9.254545454545452,999.0,80.2,0.2,0.0
9107,-108.29242070276956,0.7114963783114173,0.4793388429752066,1.4696017044857443,39.189189189189186,8.827586206896553,999.0,80.2,0.2,0.0
9108,-105.22652679961756,0.7114963783114173,0.4793388429752066,-6.225710463573719,39.189189189189186,8.844827586206899,999.0,80.2,0.2,0.0
9109,-87.89362110506393,0.7114963783114173,0.4793388429752066,-7.053014237629819,38.926174496644286,8.862068965517242,999.0,80.2,0.2,-0.2630146925448997
9110,-107.93358475761863,0.7114963783114173,0.4793388429752066,-7.126792104349827,38.926174496644286,8.879310344827587,999.0,80.2,0.2,0.0
9111,-108.41407838898728,0.7114963783114173,0.4793388429752066,-5.264377132215621,38.926174496644286,8.896551724137929,999.0,80.2,0.2,0.0
9113,-108.32509280948184,0.7344692612465366,0.4836065573770493,6.328636391355798,39.33333333333333,8.779661016949152,999.0,80.2,0.2,-0.2639821029082796
9114,-108.36337907907395,0.7344692612465366,0.4836065573770493,-7.064086158935517,39.33333333333333,8.796610169491526,999.0,80.2,0.2,0.0
9115,-108.2348677570386,0.7344692612465366,0.4836065573770493,-4.77010970484791,39.33333333333333,8.8135593220339,999.0,80.2,0.2,0.0
9116,-91.50862869629252,0.7344692612465366,0.4836065573770493,-6.858349679405795,39.0728476821192,8.830508474576273,999.0,80.2,0.2,-0.26048565121412537
9117,-108.35065273759636,0.7344692612465366,0.4836065573770493,-5.320550114516406,39.0728476821192,8.847457627118645,999.0,80.2,0.2,0.0
9118,-108.50381593923605,0.6600161553306919,0.4796747967479674,-7.2558848763489925,39.0728476821192,8.864406779661017,999.0,80.2,0.2,0.0
9119,-108.55846912263875,0.6600161553306919,0.4796747967479674,5.860014625455109,38.81578947368421,8.881355932203391,999.0,80.2,0.2,-0.25705820843499083
9120,-105.08668040249695,0.6600161553306919,0.4796747967479674,1.3469856016149286,38.81578947368421,8.898305084745761,999.0,80.2,0.2,0.0
9121,-101.34272870693415,0.6600161553306919,0.4796747967479674,-6.461499322134372,38.81578947368421,8.915254237288135,999.0,80.2,0.2,0.0
9122,-108.16033406012829,0.6600161553306919,0.4796747967479674,-4.855602625332064,38.56209150326797,8.932203389830509,999.0,80.2,0.2,-0.2536979704162405
9123,-98.0079501183475,0.6600161553306919,0.4796747967479674,-6.847155433608067,38.56209150326797,8.94915254237288,999.0,80.2,0.2,0.0
9124,-108.45217110169668,0.6055213998748139,0.4758064516129034,-7.899308226754051,38.56209150326797,8.966101694915254,999.0,80.2,0.2,0.0
9125,-108.0497097457014,0.6055213998748139,0.4758064516129034,7.239083821707758,38.56209150326797,8.983050847457626,999.0,80.2,0.2,0.0
9126,-108.32612289502156,0.6055213998748139,0.4758064516129034,-0.7978035753328592,38.31168831168832,9.0,999.0,80.2,0.2,-0.2504031915796503
9127,-108.12524695701674,0.6055213998748139,0.4758064516129034,-6.39673114192456,38.31168831168832,9.016949152542374,999.0,80.2,0.2,0.0
9128,-108.62547468273053,0.6055213998748139,0.4758064516129034,-7.127837048724342,38.31168831168832,9.033898305084746,999.0,80.2,0.2,0.0
9129,-108.29298497579646,0.6055213998748139,0.4758064516129034,11.044872178266239,38.064516129032256,9.05084745762712,999.0,80.2,0.2,-0.2471721826560653
9130,-108.33742795300378,0.5433490426610382,0.4719999999999998,-5.47809776947612,38.064516129032256,9.067796610169491,999.0,80.2,0.2,0.0
9131,-108.2899480796518,0.5433490426610382,0.4719999999999998,-7.312503434091259,38.064516129032256,9.084745762711863,999.0,80.2,0.2,0.0
9133,-108.34462682984957,0.5884480573351514,0.4761904761904762,9.388131947419213,38.46153846153847,8.966666666666667,999.0,80.2,0.2,0.0
9134,-108.26853742889242,0.5884480573351514,0.4761904761904762,-6.676996415185123,38.46153846153847,8.983333333333333,999.0,80.2,0.2,0.0
9135,-108.25705741863187,0.5884480573351514,0.4761904761904762,-6.800318430825727,38.46153846153847,9.0,999.0,80.2,0.2,0.0
9136,-108.34067631509753,0.5884480573351514,0.4761904761904762,-6.961606120387878,38.21656050955414,9.016666666666667,999.0,80.2,0.2,-0.2449779519843247
9137,-108.10827307385141,0.5884480573351514,0.4761904761904762,-5.427143971216278,38.21656050955414,9.033333333333333,999.0,80.2,0.2,0.0
9138,-108.47598961853632,0.5884480573351514,0.4761904761904762,7.200666532231767,38.21656050955414,9.05,999.0,80.2,0.2,0.0
9139,-98.87167909114076,0.5333704535930927,0.4724409448818898,-8.436897421956925,37.9746835443038,9.066666666666666,999.0,80.2,0.2,-0.2418769652503414
9140,-108.39905080099156,0.5333704535930927,0.4724409448818898,-6.9059725931558935,37.9746835443038,9.083333333333334,999.0,80.2,0.2,0.0
9141,-107.88447334741085,0.5333704535930927,0.4724409448818898,-5.743747299738859,37.9746835443038,9.1,999.0,80.2,0.2,0.0
9142,-108.53184474690563,0.5333704535930927,0.4724409448818898,-6.016200656416062,37.735849056603776,9.116666666666667,999.0,80.2,0.2,-0.23883448770002505
9143,-108.41715843700159,0.5333704535930927,0.4724409448818898,-7.434930612215576,37.735849056603776,9.133333333333333,999.0,80.2,0.2,0.0
9144,-108.5191398592012,0.5333704535930927,0.4724409448818898,-6.711617599561388,37.735849056603776,9.15,999.0,80.2,0.2,0.0
9149,-102.36044439894584,0.5324647457935012,0.4728682170542636,-5.8854394575353215,37.888198757763966,9.081967213114757,999.0,80.2,0.2,-38087.11180124224
9150,-108.4977343763353,0.5324647457935012,0.4728682170542636,5.140865324174554,37.888198757763966,9.098360655737704,999.0,80.2,0.2,0.0
9151,-108.4519862679032,0.5324647457935012,0.4728682170542636,-6.169252659121147,37.888198757763966,9.114754098360656,999.0,80.2,0.2,0.0
9152,-108.39400190087059,0.4820755070843912,0.4692307692307692,-6.815082278228233,37.654320987654316,9.131147540983608,999.0,80.2,0.2,-0.2338777701096504
9153,-108.57378158849356,0.4820755070843912,0.4692307692307692,-3.3759116303255885,37.654320987654316,9.147540983606557,999.0,80.2,0.2,0.0
9154,-108.41762518368526,0.4820755070843912,0.4692307692307692,-6.28734959027982,37.654320987654316,9.163934426229508,999.0,80.2,0.2,0.0
9155,-108.49647003967264,0.4820755070843912,0.4692307692307692,-6.500891831762607,37.654320987654316,9.18032786885246,999.0,80.2,0.2,0.0
9156,-108.53215136346796,0.4820755070843912,0.4692307692307692,-6.764852641046129,37.42331288343559,9.196721311475411,999.0,80.2,0.2,-0.2310081042187236
9157,-108.44529753235605,0.4820755070843912,0.4692307692307692,-6.889912378258469,37.42331288343559,9.21311475409836,999.0,80.2,0.2,0.0
9159,-108.52139458027621,0.4776074265326824,0.46969696969697,-0.12738793553180294,37.804878048780495,9.096774193548388,999.0,80.2,0.2,0.0
9160,-108.468338245471,0.4776074265326824,0.46969696969697,-6.586297797758533,37.804878048780495,9.112903225806454,999.0,80.2,0.2,0.0
9162,-108.57776346412378,0.5209253109622458,0.4736842105263158,3.66886885680262,38.41463414634146,9.0,999.0,80.2,0.2,0.0
9163,-105.5216184412706,0.5209253109622458,0.4736842105263158,-6.783371875430906,38.18181818181819,9.015873015873016,999.0,80.2,0.2,-0.2328159645232759
9164,-108.56458165590584,0.5209253109622458,0.4736842105263158,6.481775927058996,38.18181818181819,9.031746031746033,999.0,80.2,0.2,0.0
9165,-108.52185841691109,0.5209253109622458,0.4736842105263158,-5.2537122291572285,38.18181818181819,9.047619047619047,999.0,80.2,0.2,0.0
9168,-108.46726739458457,0.6023329260898365,0.4814814814814816,8.298024747232413,39.39393939393939,8.815384615384616,999.0,80.2,0.2,0.0
9169,-108.434331675758,0.6023329260898365,0.4814814814814816,6.070027208718402,39.1566265060241,8.83076923076923,999.0,80.2,0.2,-0.2373128879152873
9170,-108.31813076717043,0.6023329260898365,0.4814814814814816,-6.056558006999233,39.1566265060241,8.846153846153848,999.0,80.2,0.2,0.0
9171,-95.50468391617665,0.6023329260898365,0.4814814814814816,-5.33508116111881,39.1566265060241,8.861538461538462,999.0,80.2,0.2,0.0
9172,-108.39519186367036,0.6472831489053372,0.4852941176470589,-7.551763752248057,39.75903614457832,8.742424242424242,5705.0,80.2,0.2,0.6024096385542137
9173,-101.58898843686045,0.6472831489053372,0.4852941176470589,-7.464050106337291,39.520958083832326,8.757575757575758,999.0,80.2,0.2,-0.23807806074599114
9174,-105.879656743652,0.6472831489053372,0.4852941176470589,9.185151778226288,39.520958083832326,8.772727272727273,999.0,80.2,0.2,0.0
9175,-108.5584860352878,0.6472831489053372,0.4852941176470589,-1.4516348617916286,39.520958083832326,8.787878787878787,999.0,80.2,0.2,0.0
9176,-107.17358974914532,0.6472831489053372,0.4852941176470589,-6.88564904427605,39.285714285714285,8.803030303030303,999.0,80.2,0.2,-0.2352437981180415
9177,-108.5927272408703,0.6472831489053372,0.4852941176470589,-3.149222888583381,39.285714285714285,8.818181818181818,999.0,80.2,0.2,0.0
9178,-108.46734387559671,0.5927143028812661,0.4817518248175181,-7.218912227315947,39.285714285714285,8.833333333333334,999.0,80.2,0.2,0.0
9180,-107.79680604654352,0.6324684852776729,0.4855072463768115,6.903402600802304,39.880952380952394,8.73134328358209,999.0,80.2,0.2,0.0
9181,-92.67911892749045,0.6324684852776729,0.4855072463768115,-6.4179292697889005,39.644970414201175,8.746268656716419,999.0,80.2,0.2,-0.2359819667512184
